Label,temperature,treatment,cage,survival,sex,individual,trait,Length,doubleCheck
FO_24_P_3_2_M_3_L_.tif,24,P,3,2,M,3,L,0.537,0
FO_24_P_3_2_M_3_W_.tif,24,P,3,2,M,3,W,1.481,0
FO_24_P_3_2_F_4_T_.tif,24,P,3,2,F,4,T,1.039,0
FO_24_P_3_2_F_4_L_.tif,24,P,3,2,F,4,L,0.679,0
FO_24_P_3_2_F_4_L_.tif,24,P,3,2,F,4,L,0.647,0
FO_24_P_3_2_F_4_W_.tif,24,P,3,2,F,4,W,1.756,0
FO_24_P_3_2_F_5_T_.tif,24,P,3,2,F,5,T,1.024,0
FO_24_P_3_2_F_5_L_.tif,24,P,3,2,F,5,L,0.651,0
FO_24_P_3_2_F_5_L_.tif,24,P,3,2,F,5,L,0.657,0
FO_24_P_3_2_F_5_W_.tif,24,P,3,2,F,5,W,1.791,0
FO_24_P_3_2_M_6_T_.tif,24,P,3,2,M,6,T,0.893,0
FO_24_P_3_2_M_6_L_.tif,24,P,3,2,M,6,L,0.596,0
FO_24_P_3_2_M_6_L_.tif,24,P,3,2,M,6,L,0.554,0
FO_24_P_3_2_M_6_W_.tif,24,P,3,2,M,6,W,1.503,0
FO_24_P_3_3_F_1_T_.tif,24,P,3,3,F,1,T,1.031,0
FO_24_P_3_3_F_1_L_.tif,24,P,3,3,F,1,L,0.633,0
FO_24_P_3_3_F_1_L_.tif,24,P,3,3,F,1,L,0.606,0
FO_24_P_3_3_F_1_W_.tif,24,P,3,3,F,1,W,1.786,0
FO_24_P_3_3_M_2_T_.tif,24,P,3,3,M,2,T,0.867,0
FO_24_P_3_3_M_2_L_.tif,24,P,3,3,M,2,L,0.581,0
FO_24_P_3_3_M_2_L_.tif,24,P,3,3,M,2,L,0.575,0
FO_24_P_3_3_M_2_W_.tif,24,P,3,3,M,2,W,1.493,0
FO_24_P_3_3_M_3_T_.tif,24,P,3,3,M,3,T,0.914,0
FO_24_P_3_3_M_3_L_.tif,24,P,3,3,M,3,L,0.625,0
FO_24_P_3_3_M_3_L_.tif,24,P,3,3,M,3,L,0.601,0
FO_24_P_3_3_M_3_W_.tif,24,P,3,3,M,3,W,1.571,0
FO_24_P_3_3_F_4_T_.tif,24,P,3,3,F,4,T,0.926,0
FO_24_P_3_3_F_4_L_.tif,24,P,3,3,F,4,L,0.599,0
FO_24_P_3_3_F_4_L_.tif,24,P,3,3,F,4,L,0.581,0
FO_24_P_3_3_F_4_W_.tif,24,P,3,3,F,4,W,1.693,0
FO_24_P_3_1_F_15_L_.tif,24,P,3,1,F,15,L,0.633,0
FO_24_P_3_1_F_15_L_.tif,24,P,3,1,F,15,L,0.607,0
FO_24_P_3_1_F_15_W_.tif,24,P,3,1,F,15,W,1.669,0
FO_24_P_3_1_F_16_T_.tif,24,P,3,1,F,16,T,0.99,0
FO_24_P_3_1_F_19_T_.tif,24,P,3,1,F,19,T,0.975,0
FO_24_P_3_1_F_19_L_.tif,24,P,3,1,F,19,L,0.642,0
FO_24_P_3_1_F_19_L_.tif,24,P,3,1,F,19,L,0.625,0
FO_24_P_3_1_F_20_T_.tif,24,P,3,1,F,20,T,0.996,0
FO_24_P_3_1_F_20_L_.tif,24,P,3,1,F,20,L,0.641,0
FO_24_P_3_1_F_20_L_.tif,24,P,3,1,F,20,L,0.623,0
FO_24_P_3_1_F_20_W_.tif,24,P,3,1,F,20,W,1.776,0
FO_24_P_3_1_N_21_T_.tif,24,P,3,1,N,21,T,0.859,0
FO_24_P_3_1_F_22_T_.tif,24,P,3,1,F,22,T,0.977,0
FO_24_P_3_1_M_23_T_.tif,24,P,3,1,M,23,T,0.805,0
FO_24_P_3_1_M_23_L_.tif,24,P,3,1,M,23,L,0.55,0
FO_24_P_3_1_M_23_L_.tif,24,P,3,1,M,23,L,0.547,0
FO_24_P_3_1_M_23_W_.tif,24,P,3,1,M,23,W,1.449,0
FO_24_P_3_1_F_24_T_.tif,24,P,3,1,F,24,T,0.972,0
FO_24_P_3_1_F_24_L_.tif,24,P,3,1,F,24,L,0.639,0
FO_24_P_3_1_F_24_L_.tif,24,P,3,1,F,24,L,0.623,0
FO_24_P_3_1_F_24_W_.tif,24,P,3,1,F,24,W,1.748,0
FO_24_P_3_1_F_25_T_.tif,24,P,3,1,F,25,T,1.067,0
FO_24_P_3_1_F_25_L_.tif,24,P,3,1,F,25,L,0.702,0
FO_24_P_3_1_F_25_L_.tif,24,P,3,1,F,25,L,0.655,0
FO_24_P_3_1_F_25_W_.tif,24,P,3,1,F,25,W,1.844,0
FO_24_P_3_1_M_26_T_.tif,24,P,3,1,M,26,T,0.861,0
FO_24_P_3_1_F_1_T_.tif,24,P,3,1,F,1,T,1.015,0
FO_24_P_3_1_F_1_L_.tif,24,P,3,1,F,1,L,0.632,0
FO_24_P_3_1_F_1_L_.tif,24,P,3,1,F,1,L,0.607,0
FO_24_P_3_1_F_1_W_.tif,24,P,3,1,F,1,W,1.734,0
FO_24_P_3_1_F_2_T_.tif,24,P,3,1,F,2,T,1.104,0
FO_24_P_3_1_F_2_L_.tif,24,P,3,1,F,2,L,0.699,0
FO_24_P_3_1_F_2_L_.tif,24,P,3,1,F,2,L,0.7,0
FO_24_P_3_1_F_2_W_.tif,24,P,3,1,F,2,W,1.903,0
FO_24_P_3_1_M_3_T_.tif,24,P,3,1,M,3,T,0.843,0
FO_24_P_3_1_M_3_L_.tif,24,P,3,1,M,3,L,0.565,0
FO_24_P_3_1_M_3_L_.tif,24,P,3,1,M,3,L,0.57,0
FO_24_P_3_1_M_3_W_.tif,24,P,3,1,M,3,W,1.463,0
FO_24_P_3_1_F_4_T_.tif,24,P,3,1,F,4,T,1.036,0
FO_24_P_3_1_F_4_L_.tif,24,P,3,1,F,4,L,0.658,0
FO_24_P_3_1_F_4_L_.tif,24,P,3,1,F,4,L,0.631,0
FO_24_P_3_1_F_4_W_.tif,24,P,3,1,F,4,W,1.769,0
FO_24_P_3_1_F_5_T_.tif,24,P,3,1,F,5,T,1.03,0
FO_24_P_3_1_F_5_L_.tif,24,P,3,1,F,5,L,0.667,0
FO_24_P_3_1_F_5_L_.tif,24,P,3,1,F,5,L,0.659,0
FO_24_P_3_1_F_5_W_.tif,24,P,3,1,F,5,W,1.788,0
FO_24_P_3_1_F_6_T_.tif,24,P,3,1,F,6,T,0.928,0
FO_24_P_3_1_F_6_L_.tif,24,P,3,1,F,6,L,0.597,0
FO_24_P_3_1_F_6_L_.tif,24,P,3,1,F,6,L,0.567,0
FO_24_P_3_1_F_6_W_.tif,24,P,3,1,F,6,W,1.619,0
FO_24_P_3_1_M_7_T_.tif,24,P,3,1,M,7,T,0.843,0
FO_24_P_3_1_M_7_L_.tif,24,P,3,1,M,7,L,0.606,0
FO_24_P_3_1_M_7_L_.tif,24,P,3,1,M,7,L,0.588,0
FO_24_P_3_1_M_7_W_.tif,24,P,3,1,M,7,W,1.534,0
FO_24_P_3_1_F_8_T_.tif,24,P,3,1,F,8,T,0.924,0
FO_24_P_3_1_F_8_L_.tif,24,P,3,1,F,8,L,0.645,0
FO_24_P_3_1_F_8_L_.tif,24,P,3,1,F,8,L,0.627,0
FO_24_P_3_1_F_8_W_.tif,24,P,3,1,F,8,W,1.731,0
FO_24_P_3_1_F_9_T_.tif,24,P,3,1,F,9,T,0.956,0
FO_24_P_3_1_F_9_L_.tif,24,P,3,1,F,9,L,0.593,0
FO_24_P_3_1_F_9_L_.tif,24,P,3,1,F,9,L,0.583,0
FO_24_P_3_1_F_9_W_.tif,24,P,3,1,F,9,W,1.657,0
FO_24_P_3_1_M_10_T_.tif,24,P,3,1,M,10,T,0.757,0
FO_24_P_3_1_M_10_W_.tif,24,P,3,1,M,10,W,1.389,0
FO_24_P_3_1_F_11_T_.tif,24,P,3,1,F,11,T,0.955,0
FO_24_P_3_1_F_11_L_.tif,24,P,3,1,F,11,L,0.616,0
FO_24_P_3_1_F_11_L_.tif,24,P,3,1,F,11,L,0.591,0
FO_24_P_3_1_F_11_W_.tif,24,P,3,1,F,11,W,1.712,0
FO_24_P_3_1_F_12_T_.tif,24,P,3,1,F,12,T,0.946,0
FO_24_P_3_1_F_12_L_.tif,24,P,3,1,F,12,L,0.628,0
FO_24_P_3_1_F_12_L_.tif,24,P,3,1,F,12,L,0.637,0
FO_24_P_3_1_F_12_W_.tif,24,P,3,1,F,12,W,1.776,0
FO_24_P_3_1_M_13_T_.tif,24,P,3,1,M,13,T,0.85,0
FO_24_P_3_1_M_13_L_.tif,24,P,3,1,M,13,L,0.626,0
FO_24_P_3_1_M_13_L_.tif,24,P,3,1,M,13,L,0.597,0
FO_24_P_3_1_M_13_W_.tif,24,P,3,1,M,13,W,1.566,0
FO_24_P_3_1_M_14_T_.tif,24,P,3,1,M,14,T,0.829,0
FO_24_P_3_1_M_14_W_.tif,24,P,3,1,M,14,W,1.456,0
FO_24_P_3_1_F_15_T_.tif,24,P,3,1,F,15,T,0.958,0
FO_24_P_4_5_F_7_L_.tif,24,P,4,5,F,7,L,0.621,0
FO_24_P_4_5_F_7_L_.tif,24,P,4,5,F,7,L,0.594,0
FO_24_P_4_5_F_7_W_.tif,24,P,4,5,F,7,W,1.679,0
FO_24_P_4_5_F_8_T_.tif,24,P,4,5,F,8,T,1.027,0
FO_24_P_4_5_F_8_L_.tif,24,P,4,5,F,8,L,0.618,0
FO_24_P_4_5_F_8_L_.tif,24,P,4,5,F,8,L,0.623,0
FO_24_P_4_5_F_8_W_.tif,24,P,4,5,F,8,W,1.767,0
FO_24_P_4_4_F_3_T_.tif,24,P,4,4,F,3,T,0.907,0
FO_24_P_4_4_F_3_L_.tif,24,P,4,4,F,3,L,0.578,0
FO_24_P_4_4_F_3_L_.tif,24,P,4,4,F,3,L,0.585,0
FO_24_P_4_4_F_3_W_.tif,24,P,4,4,F,3,W,1.624,0
FO_24_P_4_4_M_5_T_.tif,24,P,4,4,M,5,T,0.839,0
FO_24_P_4_4_M_5_L_.tif,24,P,4,4,M,5,L,0.613,0
FO_24_P_4_4_M_5_L_.tif,24,P,4,4,M,5,L,0.598,0
FO_24_P_4_4_M_5_W_.tif,24,P,4,4,M,5,W,1.506,0
FO_24_P_4_4_M_6_T_.tif,24,P,4,4,M,6,T,0.824,0
FO_24_P_4_4_M_6_L_.tif,24,P,4,4,M,6,L,0.529,0
FO_24_P_4_4_M_6_L_.tif,24,P,4,4,M,6,L,0.56,0
FO_24_P_4_4_M_6_W_.tif,24,P,4,4,M,6,W,1.389,0
FO_24_P_4_4_F_7_T_.tif,24,P,4,4,F,7,T,0.91,0
FO_24_P_4_4_F_7_L_.tif,24,P,4,4,F,7,L,0.585,0
FO_24_P_4_4_F_7_L_.tif,24,P,4,4,F,7,L,0.56,0
FO_24_P_4_4_F_7_W_.tif,24,P,4,4,F,7,W,1.559,0
FO_24_P_4_4_F_8_T_.tif,24,P,4,4,F,8,T,0.97,0
FO_24_P_4_4_F_8_L_.tif,24,P,4,4,F,8,L,0.64,0
FO_24_P_4_4_F_8_L_.tif,24,P,4,4,F,8,L,0.645,0
FO_24_P_4_4_F_8_W_.tif,24,P,4,4,F,8,W,1.748,0
FO_24_P_4_4_M_9_T_.tif,24,P,4,4,M,9,T,0.834,0
FO_24_P_4_4_M_9_L_.tif,24,P,4,4,M,9,L,0.581,0
FO_24_P_4_4_M_9_L_.tif,24,P,4,4,M,9,L,0.557,0
FO_24_P_4_4_M_9_W_.tif,24,P,4,4,M,9,W,1.528,0
FO_24_P_4_4_F_10_T_.tif,24,P,4,4,F,10,T,0.951,0
FO_24_P_4_4_F_10_L_.tif,24,P,4,4,F,10,L,0.627,0
FO_24_P_4_4_F_10_L_.tif,24,P,4,4,F,10,L,0.609,0
FO_24_P_4_4_F_10_W_.tif,24,P,4,4,F,10,W,1.688,0
FO_24_P_4_4_M_11_T_.tif,24,P,4,4,M,11,T,0.81,0
FO_24_P_4_4_M_11_L_.tif,24,P,4,4,M,11,L,0.557,0
FO_24_P_4_4_M_11_L_.tif,24,P,4,4,M,11,L,0.548,0
FO_24_P_4_4_M_11_W_.tif,24,P,4,4,M,11,W,1.437,0
FO_24_P_4_4_F_12_T_.tif,24,P,4,4,F,12,T,0.956,0
FO_24_P_4_4_F_12_L_.tif,24,P,4,4,F,12,L,0.626,0
FO_24_P_4_4_F_12_L_.tif,24,P,4,4,F,12,L,0.597,0
FO_24_P_4_4_F_12_W_.tif,24,P,4,4,F,12,W,1.634,0
FO_24_P_4_5_F_1_T_.tif,24,P,4,5,F,1,T,0.945,0
FO_24_P_4_5_M_2_T_.tif,24,P,4,5,M,2,T,0.845,0
FO_24_P_4_5_M_2_L_.tif,24,P,4,5,M,2,L,0.565,0
FO_24_P_4_5_M_2_L_.tif,24,P,4,5,M,2,L,0.575,0
FO_24_P_4_5_M_2_W_.tif,24,P,4,5,M,2,W,1.486,0
FO_24_P_4_5_F_4_T_.tif,24,P,4,5,F,4,T,0.924,0
FO_24_P_4_5_F_4_L_.tif,24,P,4,5,F,4,L,0.601,0
FO_24_P_4_5_F_4_L_.tif,24,P,4,5,F,4,L,0.598,0
FO_24_P_4_5_F_4_W_.tif,24,P,4,5,F,4,W,1.623,0
FO_24_P_4_5_N_5_T_.tif,24,P,4,5,N,5,T,0.811,0
FO_24_P_4_5_F_6_T_.tif,24,P,4,5,F,6,T,1.032,0
FO_24_P_4_5_F_6_L_.tif,24,P,4,5,F,6,L,0.651,0
FO_24_P_4_5_F_6_L_.tif,24,P,4,5,F,6,L,0.618,0
FO_24_P_4_5_F_6_W_.tif,24,P,4,5,F,6,W,1.815,0
FO_24_P_4_5_F_7_T_.tif,24,P,4,5,F,7,T,0.933,0
FO_24_P_4_4_F_1_L_.tif,24,P,4,4,F,1,L,0.613,0
FO_24_P_4_4_F_1_L_.tif,24,P,4,4,F,1,L,0.602,0
FO_24_P_4_4_F_1_W_.tif,24,P,4,4,F,1,W,1.73,0
FO_24_P_4_4_F_2_T_.tif,24,P,4,4,F,2,T,1.017,0
FO_24_P_4_4_F_2_L_.tif,24,P,4,4,F,2,L,0.655,0
FO_24_P_4_4_F_2_L_.tif,24,P,4,4,F,2,L,0.622,0
FO_24_P_4_4_F_2_W_.tif,24,P,4,4,F,2,W,1.82,0
FO_24_P_4_1_F_21_L_.tif,24,P,4,1,F,21,L,0.633,0
FO_24_P_4_1_F_21_L_.tif,24,P,4,1,F,21,L,0.611,0
FO_24_P_4_1_F_21_W_.tif,24,P,4,1,F,21,W,1.716,0
FO_24_P_4_1_F_22_T_.tif,24,P,4,1,F,22,T,0.996,0
FO_24_P_4_1_F_22_L_.tif,24,P,4,1,F,22,L,0.66,0
FO_24_P_4_1_F_22_L_.tif,24,P,4,1,F,22,L,0.663,0
FO_24_P_4_1_F_22_W_.tif,24,P,4,1,F,22,W,1.776,0
FO_24_P_4_1_F_23_L_.tif,24,P,4,1,F,23,L,0.645,0
FO_24_P_4_1_F_23_L_.tif,24,P,4,1,F,23,L,0.634,0
FO_24_P_4_1_F_23_W_.tif,24,P,4,1,F,23,W,1.74,0
FO_24_P_4_2_F_1_T_.tif,24,P,4,2,F,1,T,0.901,0
FO_24_P_4_2_F_1_L_.tif,24,P,4,2,F,1,L,0.621,0
FO_24_P_4_2_F_1_L_.tif,24,P,4,2,F,1,L,0.559,0
FO_24_P_4_2_F_1_W_.tif,24,P,4,2,F,1,W,1.575,0
FO_24_P_4_2_F_2_T_.tif,24,P,4,2,F,2,T,0.922,0
FO_24_P_4_2_F_2_L_.tif,24,P,4,2,F,2,L,0.597,0
FO_24_P_4_2_F_2_L_.tif,24,P,4,2,F,2,L,0.546,0
FO_24_P_4_2_F_2_W_.tif,24,P,4,2,F,2,W,1.616,0
FO_24_P_4_2_F_3_T_.tif,24,P,4,2,F,3,T,0.91,0
FO_24_P_4_2_F_3_L_.tif,24,P,4,2,F,3,L,0.576,0
FO_24_P_4_2_F_3_L_.tif,24,P,4,2,F,3,L,0.567,0
FO_24_P_4_2_F_3_W_.tif,24,P,4,2,F,3,W,1.667,0
FO_24_P_4_2_M_4_T_.tif,24,P,4,2,M,4,T,0.776,0
FO_24_P_4_2_M_5_T_.tif,24,P,4,2,M,5,T,0.785,0
FO_24_P_4_2_M_5_L_.tif,24,P,4,2,M,5,L,0.556,0
FO_24_P_4_2_M_5_L_.tif,24,P,4,2,M,5,L,0.557,0
FO_24_P_4_2_M_5_W_.tif,24,P,4,2,M,5,W,1.461,0
FO_24_P_4_2_F_6_T_.tif,24,P,4,2,F,6,T,1.04,0
FO_24_P_4_2_F_6_L_.tif,24,P,4,2,F,6,L,0.65,0
FO_24_P_4_2_F_6_L_.tif,24,P,4,2,F,6,L,0.626,0
FO_24_P_4_2_F_6_W_.tif,24,P,4,2,F,6,W,1.786,0
FO_24_P_4_2_F_7_T_.tif,24,P,4,2,F,7,T,0.901,0
FO_24_P_4_2_F_7_L_.tif,24,P,4,2,F,7,L,0.574,0
FO_24_P_4_2_F_7_L_.tif,24,P,4,2,F,7,L,0.579,0
FO_24_P_4_2_F_7_W_.tif,24,P,4,2,F,7,W,1.563,0
FO_24_P_4_2_F_8_T_.tif,24,P,4,2,F,8,T,0.917,0
FO_24_P_4_2_F_8_L_.tif,24,P,4,2,F,8,L,0.623,0
FO_24_P_4_2_F_8_L_.tif,24,P,4,2,F,8,L,0.582,0
FO_24_P_4_2_F_8_W_.tif,24,P,4,2,F,8,W,1.685,0
FO_24_P_4_2_F_10_T_.tif,24,P,4,2,F,10,T,0.967,0
FO_24_P_4_2_F_12_T_.tif,24,P,4,2,F,12,T,0.953,0
FO_24_P_4_3_F_1_T_.tif,24,P,4,3,F,1,T,1.099,0
FO_24_P_4_3_F_1_L_.tif,24,P,4,3,F,1,L,0.676,0
FO_24_P_4_3_F_1_L_.tif,24,P,4,3,F,1,L,0.641,0
FO_24_P_4_3_F_1_W_.tif,24,P,4,3,F,1,W,1.785,0
FO_24_P_4_3_F_2_T_.tif,24,P,4,3,F,2,T,0.903,0
FO_24_P_4_3_F_2_L_.tif,24,P,4,3,F,2,L,0.655,0
FO_24_P_4_3_F_2_L_.tif,24,P,4,3,F,2,L,0.648,0
FO_24_P_4_3_F_2_W_.tif,24,P,4,3,F,2,W,1.689,0
FO_24_P_4_4_F_1_T_.tif,24,P,4,4,F,1,T,0.933,0
FO_24_P_4_1_F_17_W_.tif,24,P,4,1,F,17,W,1.693,0
FO_24_P_4_1_M_18_T_.tif,24,P,4,1,M,18,T,0.746,0
FO_24_P_4_1_M_18_L_.tif,24,P,4,1,M,18,L,0.515,0
FO_24_P_4_1_M_18_L_.tif,24,P,4,1,M,18,L,0.534,0
FO_24_P_4_1_M_18_W_.tif,24,P,4,1,M,18,W,1.345,0
FO_24_P_4_1_F_19_T_.tif,24,P,4,1,F,19,T,0.894,0
FO_24_P_4_1_F_19_W_.tif,24,P,4,1,F,19,W,1.565,0
FO_24_P_4_1_F_21_T_.tif,24,P,4,1,F,21,T,1.014,0
FO_24_P_4_1_M_1_T_.tif,24,P,4,1,M,1,T,0.848,0
FO_24_P_4_1_M_1_L_.tif,24,P,4,1,M,1,L,0.551,0
FO_24_P_4_1_M_1_L_.tif,24,P,4,1,M,1,L,0.536,0
FO_24_P_4_1_M_1_W_.tif,24,P,4,1,M,1,W,1.444,0
FO_24_P_4_1_F_2_T_.tif,24,P,4,1,F,2,T,0.984,0
FO_24_P_4_1_F_2_W_.tif,24,P,4,1,F,2,W,1.71,0
FO_24_P_4_1_M_3_T_.tif,24,P,4,1,M,3,T,0.843,0
FO_24_P_4_1_M_3_L_.tif,24,P,4,1,M,3,L,0.553,0
FO_24_P_4_1_M_3_L_.tif,24,P,4,1,M,3,L,0.544,0
FO_24_P_4_1_M_3_W_.tif,24,P,4,1,M,3,W,1.421,0
FO_24_P_4_1_F_4_T_.tif,24,P,4,1,F,4,T,0.909,0
FO_24_P_4_1_F_4_L_.tif,24,P,4,1,F,4,L,0.595,0
FO_24_P_4_1_F_4_L_.tif,24,P,4,1,F,4,L,0.597,0
FO_24_P_4_1_F_5_T_.tif,24,P,4,1,F,5,T,0.937,0
FO_24_P_4_1_F_5_L_.tif,24,P,4,1,F,5,L,0.624,0
FO_24_P_4_1_F_5_L_.tif,24,P,4,1,F,5,L,0.62,0
FO_24_P_4_1_F_5_W_.tif,24,P,4,1,F,5,W,1.67,0
FO_24_P_4_1_F_6_T_.tif,24,P,4,1,F,6,T,0.93,0
FO_24_P_4_1_F_6_W_.tif,24,P,4,1,F,6,W,1.701,0
FO_24_P_4_1_F_7_T_.tif,24,P,4,1,F,7,T,0.938,0
FO_24_P_4_1_F_7_L_.tif,24,P,4,1,F,7,L,0.593,0
FO_24_P_4_1_F_7_L_.tif,24,P,4,1,F,7,L,0.592,0
FO_24_P_4_1_F_7_W_.tif,24,P,4,1,F,7,W,1.598,0
FO_24_P_4_1_M_9_T_.tif,24,P,4,1,M,9,T,0.819,0
FO_24_P_4_1_M_9_L_.tif,24,P,4,1,M,9,L,0.524,0
FO_24_P_4_1_M_9_L_.tif,24,P,4,1,M,9,L,0.541,0
FO_24_P_4_1_M_9_W_.tif,24,P,4,1,M,9,W,1.416,0
FO_24_P_4_1_M_10_T_.tif,24,P,4,1,M,10,T,0.819,0
FO_24_P_4_1_M_10_L_.tif,24,P,4,1,M,10,L,0.579,0
FO_24_P_4_1_M_10_L_.tif,24,P,4,1,M,10,L,0.546,0
FO_24_P_4_1_M_10_W_.tif,24,P,4,1,M,10,W,1.496,0
FO_24_P_4_1_F_11_T_.tif,24,P,4,1,F,11,T,1,0
FO_24_P_4_1_F_11_L_.tif,24,P,4,1,F,11,L,0.618,0
FO_24_P_4_1_F_11_L_.tif,24,P,4,1,F,11,L,0.621,0
FO_24_P_4_1_F_11_W_.tif,24,P,4,1,F,11,W,1.757,0
FO_24_P_4_1_M_12_T_.tif,24,P,4,1,M,12,T,0.835,0
FO_24_P_4_1_M_12_L_.tif,24,P,4,1,M,12,L,0.6,0
FO_24_P_4_1_M_12_L_.tif,24,P,4,1,M,12,L,0.619,0
FO_24_P_4_1_M_12_W_.tif,24,P,4,1,M,12,W,1.537,0
FO_24_P_4_1_M_13_L_.tif,24,P,4,1,M,13,L,0.594,0
FO_24_P_4_1_M_13_L_.tif,24,P,4,1,M,13,L,0.553,0
FO_24_P_4_1_M_13_W_.tif,24,P,4,1,M,13,W,1.461,0
FO_24_P_4_1_F_15_T_.tif,24,P,4,1,F,15,T,0.892,0
FO_24_P_4_1_F_15_L_.tif,24,P,4,1,F,15,L,0.603,0
FO_24_P_4_1_F_15_L_.tif,24,P,4,1,F,15,L,0.587,0
FO_24_P_4_1_F_15_W_.tif,24,P,4,1,F,15,W,1.62,0
FO_24_P_4_1_F_16_T_.tif,24,P,4,1,F,16,T,0.958,0
FO_24_P_4_1_F_17_T_.tif,24,P,4,1,F,17,T,0.916,0
FO_24_P_4_1_F_17_L_.tif,24,P,4,1,F,17,L,0.605,0
FO_24_P_4_1_F_17_L_.tif,24,P,4,1,F,17,L,0.596,0
FO_24_P_4_6_M_128_T_.tif,24,P,4,6,M,128,T,0.825,0
FO_24_P_4_6_M_128_L_.tif,24,P,4,6,M,128,L,0.593,0
FO_24_P_4_6_M_128_L_.tif,24,P,4,6,M,128,L,0.571,0
FO_24_P_4_6_M_128_W_.tif,24,P,4,6,M,128,W,1.456,0
FO_24_P_4_6_M_129_T_.tif,24,P,4,6,M,129,T,0.846,0
FO_24_P_4_6_M_129_L_.tif,24,P,4,6,M,129,L,0.576,0
FO_24_P_4_6_M_129_L_.tif,24,P,4,6,M,129,L,0.563,0
FO_24_P_4_6_M_129_W_.tif,24,P,4,6,M,129,W,1.446,0
FO_24_P_4_6_F_114_W_.tif,24,P,4,6,F,114,W,1.648,0
FO_24_P_4_6_F_115_T_.tif,24,P,4,6,F,115,T,1.005,0
FO_24_P_4_6_F_115_L_.tif,24,P,4,6,F,115,L,0.65,0
FO_24_P_4_6_F_115_L_.tif,24,P,4,6,F,115,L,0.622,0
FO_24_P_4_6_F_115_W_.tif,24,P,4,6,F,115,W,1.732,0
FO_24_P_4_6_M_116_T_.tif,24,P,4,6,M,116,T,0.805,0
FO_24_P_4_6_M_116_L_.tif,24,P,4,6,M,116,L,0.578,0
FO_24_P_4_6_M_116_L_.tif,24,P,4,6,M,116,L,0.557,0
FO_24_P_4_6_M_116_W_.tif,24,P,4,6,M,116,W,1.505,0
FO_24_P_4_6_F_117_T_.tif,24,P,4,6,F,117,T,0.996,0
FO_24_P_4_6_F_117_L_.tif,24,P,4,6,F,117,L,0.652,0
FO_24_P_4_6_F_117_L_.tif,24,P,4,6,F,117,L,0.638,0
FO_24_P_4_6_F_117_W_.tif,24,P,4,6,F,117,W,1.779,0
FO_24_P_4_6_M_118_T_.tif,24,P,4,6,M,118,T,0.861,0
FO_24_P_4_6_M_118_L_.tif,24,P,4,6,M,118,L,0.576,0
FO_24_P_4_6_M_118_L_.tif,24,P,4,6,M,118,L,0.576,0
FO_24_P_4_6_M_118_W_.tif,24,P,4,6,M,118,W,1.432,0
FO_24_P_4_6_M_119_T_.tif,24,P,4,6,M,119,T,0.865,0
FO_24_P_4_6_M_119_L_.tif,24,P,4,6,M,119,L,0.577,0
FO_24_P_4_6_M_119_L_.tif,24,P,4,6,M,119,L,0.555,0
FO_24_P_4_6_M_119_W_.tif,24,P,4,6,M,119,W,1.487,0
FO_24_P_4_6_M_120_T_.tif,24,P,4,6,M,120,T,0.822,0
FO_24_P_4_6_M_120_L_.tif,24,P,4,6,M,120,L,0.581,0
FO_24_P_4_6_M_120_L_.tif,24,P,4,6,M,120,L,0.513,0
FO_24_P_4_6_M_120_W_.tif,24,P,4,6,M,120,W,1.382,0
FO_24_P_4_6_F_121_T_.tif,24,P,4,6,F,121,T,0.992,0
FO_24_P_4_6_F_121_L_.tif,24,P,4,6,F,121,L,0.641,0
FO_24_P_4_6_F_121_L_.tif,24,P,4,6,F,121,L,0.634,0
FO_24_P_4_6_F_121_W_.tif,24,P,4,6,F,121,W,1.766,0
FO_24_P_4_6_F_122_T_.tif,24,P,4,6,F,122,T,1.011,0
FO_24_P_4_6_F_122_L_.tif,24,P,4,6,F,122,L,0.624,0
FO_24_P_4_6_F_122_L_.tif,24,P,4,6,F,122,L,0.626,0
FO_24_P_4_6_F_122_W_.tif,24,P,4,6,F,122,W,1.732,0
FO_24_P_4_6_M_123_T_.tif,24,P,4,6,M,123,T,0.845,0
FO_24_P_4_6_M_123_L_.tif,24,P,4,6,M,123,L,0.591,0
FO_24_P_4_6_M_123_L_.tif,24,P,4,6,M,123,L,0.576,0
FO_24_P_4_6_M_123_W_.tif,24,P,4,6,M,123,W,1.48,0
FO_24_P_4_6_M_124_T_.tif,24,P,4,6,M,124,T,0.866,0
FO_24_P_4_6_M_124_L_.tif,24,P,4,6,M,124,L,0.617,0
FO_24_P_4_6_M_124_L_.tif,24,P,4,6,M,124,L,0.597,0
FO_24_P_4_6_M_124_W_.tif,24,P,4,6,M,124,W,1.56,0
FO_24_P_4_6_M_125_T_.tif,24,P,4,6,M,125,T,0.803,0
FO_24_P_4_6_M_125_L_.tif,24,P,4,6,M,125,L,0.563,0
FO_24_P_4_6_M_125_L_.tif,24,P,4,6,M,125,L,0.533,0
FO_24_P_4_6_M_125_W_.tif,24,P,4,6,M,125,W,1.408,0
FO_24_P_4_6_M_126_T_.tif,24,P,4,6,M,126,T,0.884,0
FO_24_P_4_6_M_126_L_.tif,24,P,4,6,M,126,L,0.61,0
FO_24_P_4_6_M_126_L_.tif,24,P,4,6,M,126,L,0.609,0
FO_24_P_4_6_M_126_W_.tif,24,P,4,6,M,126,W,1.521,0
FO_24_P_4_6_F_127_T_.tif,24,P,4,6,F,127,T,0.948,0
